frame_idx,FirstFrame_sim,EndFrame_sim
10,-0.0160,0.0011
11,-0.1545,-0.0918
12,-0.0138,0.0081
13,-0.0029,0.0371
0,0.0870,-0.1210
1,0.1034,-0.1431
2,0.0762,-0.1448
3,0.0864,-0.1462
4,0.0683,-0.1427
5,0.0993,-0.1452
6,0.0663,-0.1402
7,0.0881,-0.1540
8,0.0693,-0.1389
9,0.0792,-0.1512
10,0.0618,-0.1430
11,0.1060,-0.1467
12,0.0653,-0.1438
13,0.0947,-0.1511
0,0.8632,0.9556
1,0.9198,1.0818
2,0.6998,0.8655
3,0.8236,0.9489
4,0.6423,0.8217
5,0.8989,0.9920
6,0.6652,0.8355
7,0.9177,0.9970
8,0.6081,0.7954
9,0.8166,0.9086
10,0.5221,0.7334
11,0.8853,0.9679
12,0.5392,0.7682
13,1.0266,1.1118
0,0.4743,0.5637
1,0.5704,0.6828
2,0.4277,0.6297
3,0.4720,0.6247
4,0.4031,0.6178
5,0.5449,0.6622
6,0.4074,0.6102
7,0.5315,0.6461
8,0.4227,0.6089
9,0.4560,0.5923
10,0.3768,0.5896
11,0.5677,0.6510
12,0.3446,0.5333
13,0.4650,0.5402
0,-0.1041,0.0835
1,-0.0944,0.1094
2,-0.0157,0.0734
3,-0.0621,0.0969
4,-0.0176,0.0813
5,-0.0522,0.1226
6,-0.0168,0.0837
7,-0.0503,0.1253
8,-0.0267,0.0799
9,-0.0641,0.1079
10,-0.0157,0.0877
11,-0.0462,0.1364
12,0.0200,0.0788
13,-0.0959,0.0726
0,0.3744,0.4690
1,0.3381,0.4421
2,0.3185,0.4255
3,0.3359,0.4215
4,0.3241,0.4328
5,0.3625,0.4478
6,0.3136,0.4272
7,0.3817,0.4525
8,0.3391,0.4455
9,0.3440,0.4279
10,0.2594,0.3811
11,0.3774,0.4617
12,0.3254,0.4270
13,0.3928,0.4648
0,0.0357,0.0343
1,0.0485,0.0485
2,0.0007,0.0307
3,0.0698,0.0758
4,0.0017,0.0334
5,0.0863,0.0850
6,-0.0222,0.0145
7,0.0804,0.0797
8,-0.0353,0.0032
9,0.0503,0.0670
10,-0.0245,0.0271
11,0.0691,0.0871
12,0.0010,0.0139
13,0.0771,0.0562
0,0.3141,0.2667
1,0.2834,0.2355
2,0.2765,0.2245
3,0.2492,0.1965
4,0.2524,0.1998
5,0.2387,0.1858
